# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
3391          	(-1.572760e+01 1.623251e+03 3.916647e+03)	(-2.918887e+00 1.623448e+03 3.916914e+03)	(-1.280871e+01 -1.975828e-01 -2.671617e-01)
3392          	(-1.572658e+01 1.623253e+03 3.916653e+03)	(-2.917971e+00 1.623450e+03 3.916920e+03)	(-1.280861e+01 -1.975570e-01 -2.671874e-01)
3393          	(-1.572834e+01 1.623260e+03 3.916659e+03)	(-2.919835e+00 1.623458e+03 3.916926e+03)	(-1.280850e+01 -1.975329e-01 -2.672122e-01)
3394          	(-1.573658e+01 1.623261e+03 3.916644e+03)	(-2.928166e+00 1.623459e+03 3.916911e+03)	(-1.280842e+01 -1.975073e-01 -2.672355e-01)
3395          	(-1.573755e+01 1.623266e+03 3.916642e+03)	(-2.929244e+00 1.623463e+03 3.916909e+03)	(-1.280830e+01 -1.974836e-01 -2.672659e-01)
3396          	(-1.573735e+01 1.623269e+03 3.916647e+03)	(-2.929145e+00 1.623467e+03 3.916915e+03)	(-1.280820e+01 -1.974574e-01 -2.672915e-01)
3397          	(-1.574030e+01 1.623280e+03 3.916659e+03)	(-2.932193e+00 1.623477e+03 3.916927e+03)	(-1.280811e+01 -1.974449e-01 -2.673303e-01)
3398          	(-1.575018e+01 1.623293e+03 3.916660e+03)	(-2.942155e+00 1.623490e+03 3.916928e+03)	(-1.280803e+01 -1.974518e-01 -2.673898e-01)
3399          	(-1.575233e+01 1.623311e+03 3.916685e+03)	(-2.944424e+00 1.623509e+03 3.916953e+03)	(-1.280791e+01 -1.974915e-01 -2.674888e-01)
3400          	(-1.575160e+01 1.623325e+03 3.916717e+03)	(-2.943800e+00 1.623523e+03 3.916984e+03)	(-1.280780e+01 -1.975615e-01 -2.676152e-01)
3401          	(-1.575277e+01 1.623339e+03 3.916745e+03)	(-2.945085e+00 1.623537e+03 3.917013e+03)	(-1.280768e+01 -1.976547e-01 -2.677612e-01)
3402          	(-1.576253e+01 1.623356e+03 3.916750e+03)	(-2.954941e+00 1.623553e+03 3.917018e+03)	(-1.280759e+01 -1.977551e-01 -2.679029e-01)
3403          	(-1.576301e+01 1.623370e+03 3.916762e+03)	(-2.955549e+00 1.623568e+03 3.917030e+03)	(-1.280746e+01 -1.978579e-01 -2.680429e-01)
3404          	(-1.576331e+01 1.623388e+03 3.916779e+03)	(-2.955968e+00 1.623586e+03 3.917048e+03)	(-1.280734e+01 -1.979329e-01 -2.681500e-01)
3405          	(-1.576263e+01 1.623388e+03 3.916770e+03)	(-2.955411e+00 1.623586e+03 3.917038e+03)	(-1.280722e+01 -1.979727e-01 -2.682307e-01)
3406          	(-1.577238e+01 1.623403e+03 3.916758e+03)	(-2.965261e+00 1.623601e+03 3.917026e+03)	(-1.280712e+01 -1.979914e-01 -2.682967e-01)
3407          	(-1.577270e+01 1.623412e+03 3.916767e+03)	(-2.965714e+00 1.623610e+03 3.917035e+03)	(-1.280698e+01 -1.980031e-01 -2.683638e-01)
3408          	(-1.577386e+01 1.623428e+03 3.916788e+03)	(-2.967023e+00 1.623626e+03 3.917056e+03)	(-1.280684e+01 -1.980070e-01 -2.684213e-01)
3409          	(-1.577664e+01 1.623442e+03 3.916801e+03)	(-2.969977e+00 1.623640e+03 3.917069e+03)	(-1.280666e+01 -1.980089e-01 -2.684741e-01)
3410          	(-1.578712e+01 1.623450e+03 3.916794e+03)	(-2.980660e+00 1.623648e+03 3.917063e+03)	(-1.280646e+01 -1.979960e-01 -2.685207e-01)
3411          	(-1.579141e+01 1.623485e+03 3.916743e+03)	(-2.984990e+00 1.623683e+03 3.917011e+03)	(-1.280642e+01 -1.978476e-01 -2.683822e-01)
3412          	(-1.578767e+01 1.623522e+03 3.916815e+03)	(-2.981307e+00 1.623720e+03 3.917083e+03)	(-1.280636e+01 -1.978306e-01 -2.684524e-01)
3413          	(-1.578871e+01 1.623542e+03 3.916850e+03)	(-2.982430e+00 1.623740e+03 3.917119e+03)	(-1.280628e+01 -1.978425e-01 -2.685683e-01)
3414          	(-1.579580e+01 1.623540e+03 3.916846e+03)	(-2.989558e+00 1.623738e+03 3.917115e+03)	(-1.280624e+01 -1.978756e-01 -2.686739e-01)
3415          	(-1.579717e+01 1.623523e+03 3.916839e+03)	(-2.991087e+00 1.623721e+03 3.917108e+03)	(-1.280609e+01 -1.978896e-01 -2.687508e-01)
3416          	(-1.579493e+01 1.623513e+03 3.916832e+03)	(-2.989072e+00 1.623710e+03 3.917101e+03)	(-1.280585e+01 -1.978868e-01 -2.688127e-01)
3417          	(-1.584466e+01 1.623282e+03 3.916214e+03)	(-3.038870e+00 1.623479e+03 3.916482e+03)	(-1.280579e+01 -1.974022e-01 -2.682283e-01)
3418          	(-1.581479e+01 1.623574e+03 3.916695e+03)	(-3.008997e+00 1.623771e+03 3.916964e+03)	(-1.280579e+01 -1.973533e-01 -2.682139e-01)
3419          	(-1.580306e+01 1.623610e+03 3.916838e+03)	(-2.997293e+00 1.623807e+03 3.917107e+03)	(-1.280577e+01 -1.974449e-01 -2.683979e-01)
3420          	(-1.580101e+01 1.623621e+03 3.916880e+03)	(-2.995281e+00 1.623818e+03 3.917148e+03)	(-1.280573e+01 -1.975454e-01 -2.686216e-01)
3421          	(-1.580393e+01 1.623633e+03 3.916913e+03)	(-2.998312e+00 1.623830e+03 3.917181e+03)	(-1.280562e+01 -1.976278e-01 -2.688278e-01)
3422          	(-1.581366e+01 1.623620e+03 3.916899e+03)	(-3.008146e+00 1.623817e+03 3.917168e+03)	(-1.280552e+01 -1.976937e-01 -2.689828e-01)
3423          	(-1.581577e+01 1.623595e+03 3.916878e+03)	(-3.010399e+00 1.623793e+03 3.917147e+03)	(-1.280537e+01 -1.977429e-01 -2.691024e-01)
3424          	(-1.581682e+01 1.623622e+03 3.916873e+03)	(-3.011675e+00 1.623820e+03 3.917142e+03)	(-1.280515e+01 -1.977599e-01 -2.691913e-01)
3425          	(-1.581738e+01 1.623655e+03 3.916894e+03)	(-3.012479e+00 1.623852e+03 3.917163e+03)	(-1.280490e+01 -1.977398e-01 -2.692377e-01)
3426          	(-1.583123e+01 1.623663e+03 3.916815e+03)	(-3.026363e+00 1.623861e+03 3.917084e+03)	(-1.280486e+01 -1.975569e-01 -2.690302e-01)
3427          	(-1.582297e+01 1.623694e+03 3.916903e+03)	(-3.018204e+00 1.623891e+03 3.917172e+03)	(-1.280476e+01 -1.975476e-01 -2.691114e-01)
3428          	(-1.582019e+01 1.623700e+03 3.916940e+03)	(-3.015569e+00 1.623897e+03 3.917209e+03)	(-1.280462e+01 -1.975743e-01 -2.692545e-01)
3429          	(-1.582110e+01 1.623704e+03 3.916955e+03)	(-3.016611e+00 1.623902e+03 3.917225e+03)	(-1.280449e+01 -1.975955e-01 -2.693685e-01)
3430          	(-1.583009e+01 1.623659e+03 3.916919e+03)	(-3.025627e+00 1.623857e+03 3.917188e+03)	(-1.280446e+01 -1.976202e-01 -2.694571e-01)
3431          	(-1.582735e+01 1.623669e+03 3.916912e+03)	(-3.023034e+00 1.623866e+03 3.917181e+03)	(-1.280432e+01 -1.976230e-01 -2.695310e-01)
3432          	(-1.585865e+01 1.623564e+03 3.916518e+03)	(-3.054411e+00 1.623761e+03 3.916787e+03)	(-1.280424e+01 -1.972386e-01 -2.690556e-01)
3433          	(-1.583197e+01 1.623671e+03 3.916791e+03)	(-3.027775e+00 1.623869e+03 3.917060e+03)	(-1.280420e+01 -1.972229e-01 -2.690858e-01)
3434          	(-1.582914e+01 1.623697e+03 3.916871e+03)	(-3.024961e+00 1.623894e+03 3.917141e+03)	(-1.280418e+01 -1.972947e-01 -2.692630e-01)
3435          	(-1.582153e+01 1.623716e+03 3.916937e+03)	(-3.017448e+00 1.623914e+03 3.917207e+03)	(-1.280408e+01 -1.973874e-01 -2.694784e-01)
3436          	(-1.581956e+01 1.623702e+03 3.916955e+03)	(-3.015567e+00 1.623900e+03 3.917225e+03)	(-1.280399e+01 -1.974704e-01 -2.696621e-01)
3437          	(-1.582230e+01 1.623657e+03 3.916930e+03)	(-3.018456e+00 1.623854e+03 3.917200e+03)	(-1.280385e+01 -1.975191e-01 -2.697812e-01)
3438          	(-1.583177e+01 1.623630e+03 3.916870e+03)	(-3.028093e+00 1.623827e+03 3.917140e+03)	(-1.280367e+01 -1.975618e-01 -2.698855e-01)
3439          	(-1.583214e+01 1.623664e+03 3.916835e+03)	(-3.028612e+00 1.623861e+03 3.917105e+03)	(-1.280353e+01 -1.974614e-01 -2.697751e-01)
3440          	(-1.582745e+01 1.623675e+03 3.916898e+03)	(-3.024121e+00 1.623873e+03 3.917167e+03)	(-1.280333e+01 -1.974761e-01 -2.698629e-01)
3441          	(-1.582853e+01 1.623666e+03 3.916902e+03)	(-3.025459e+00 1.623864e+03 3.917172e+03)	(-1.280307e+01 -1.975328e-01 -2.699923e-01)
3442          	(-1.583680e+01 1.623648e+03 3.916883e+03)	(-3.034009e+00 1.623846e+03 3.917153e+03)	(-1.280279e+01 -1.975656e-01 -2.700718e-01)
3443          	(-1.583579e+01 1.623653e+03 3.916883e+03)	(-3.033294e+00 1.623851e+03 3.917153e+03)	(-1.280249e+01 -1.975815e-01 -2.701294e-01)
3444          	(-1.583338e+01 1.623659e+03 3.916885e+03)	(-3.031266e+00 1.623856e+03 3.917155e+03)	(-1.280211e+01 -1.975822e-01 -2.701671e-01)
3445          	(-1.583325e+01 1.623676e+03 3.916901e+03)	(-3.031404e+00 1.623874e+03 3.917171e+03)	(-1.280185e+01 -1.975494e-01 -2.701515e-01)
3446          	(-1.583813e+01 1.623659e+03 3.916886e+03)	(-3.036564e+00 1.623856e+03 3.917156e+03)	(-1.280156e+01 -1.975527e-01 -2.701868e-01)
3447          	(-1.583620e+01 1.623631e+03 3.916878e+03)	(-3.034858e+00 1.623829e+03 3.917149e+03)	(-1.280134e+01 -1.975671e-01 -2.702154e-01)
3448          	(-1.583439e+01 1.623661e+03 3.916873e+03)	(-3.033164e+00 1.623858e+03 3.917143e+03)	(-1.280122e+01 -1.975255e-01 -2.701472e-01)
3449          	(-1.583222e+01 1.623641e+03 3.916889e+03)	(-3.031169e+00 1.623839e+03 3.917159e+03)	(-1.280105e+01 -1.975514e-01 -2.701931e-01)
3450          	(-1.583917e+01 1.623595e+03 3.916854e+03)	(-3.038273e+00 1.623792e+03 3.917124e+03)	(-1.280090e+01 -1.976175e-01 -2.702458e-01)
3451          	(-1.583615e+01 1.623582e+03 3.916841e+03)	(-3.035576e+00 1.623779e+03 3.917112e+03)	(-1.280057e+01 -1.976562e-01 -2.702748e-01)
3452          	(-1.583460e+01 1.623587e+03 3.916842e+03)	(-3.034338e+00 1.623784e+03 3.917113e+03)	(-1.280026e+01 -1.976786e-01 -2.702868e-01)
3453          	(-1.583418e+01 1.623574e+03 3.916842e+03)	(-3.034278e+00 1.623772e+03 3.917112e+03)	(-1.279990e+01 -1.976925e-01 -2.702770e-01)
3454          	(-1.583922e+01 1.623569e+03 3.916840e+03)	(-3.039641e+00 1.623767e+03 3.917110e+03)	(-1.279958e+01 -1.977073e-01 -2.702555e-01)
3455          	(-1.583423e+01 1.623565e+03 3.916854e+03)	(-3.034996e+00 1.623763e+03 3.917124e+03)	(-1.279923e+01 -1.977117e-01 -2.702238e-01)
3456          	(-1.583151e+01 1.623532e+03 3.916841e+03)	(-3.032615e+00 1.623730e+03 3.917111e+03)	(-1.279890e+01 -1.977460e-01 -2.701950e-01)
3457          	(-1.584510e+01 1.623448e+03 3.916669e+03)	(-3.046339e+00 1.623646e+03 3.916939e+03)	(-1.279876e+01 -1.975469e-01 -2.697878e-01)
3458          	(-1.583726e+01 1.623543e+03 3.916803e+03)	(-3.038677e+00 1.623740e+03 3.917072e+03)	(-1.279858e+01 -1.975631e-01 -2.697431e-01)
3459          	(-1.583161e+01 1.623535e+03 3.916821e+03)	(-3.033340e+00 1.623732e+03 3.917091e+03)	(-1.279827e+01 -1.976408e-01 -2.698143e-01)
3460          	(-1.582769e+01 1.623535e+03 3.916843e+03)	(-3.029685e+00 1.623732e+03 3.917113e+03)	(-1.279801e+01 -1.977182e-01 -2.698663e-01)
3461          	(-1.582741e+01 1.623515e+03 3.916834e+03)	(-3.029581e+00 1.623713e+03 3.917104e+03)	(-1.279782e+01 -1.977721e-01 -2.698587e-01)
3462          	(-1.583320e+01 1.623510e+03 3.916811e+03)	(-3.035534e+00 1.623708e+03 3.917081e+03)	(-1.279766e+01 -1.978004e-01 -2.698234e-01)
3463          	(-1.583238e+01 1.623512e+03 3.916797e+03)	(-3.034842e+00 1.623710e+03 3.917067e+03)	(-1.279754e+01 -1.978118e-01 -2.697853e-01)
3464          	(-1.583006e+01 1.623516e+03 3.916798e+03)	(-3.032584e+00 1.623713e+03 3.917068e+03)	(-1.279747e+01 -1.978068e-01 -2.697344e-01)
3465          	(-1.582818e+01 1.623531e+03 3.916816e+03)	(-3.030710e+00 1.623729e+03 3.917086e+03)	(-1.279747e+01 -1.978264e-01 -2.697110e-01)
3466          	(-1.583525e+01 1.623532e+03 3.916794e+03)	(-3.037714e+00 1.623730e+03 3.917064e+03)	(-1.279753e+01 -1.978317e-01 -2.696891e-01)
3467          	(-1.583538e+01 1.623538e+03 3.916777e+03)	(-3.037733e+00 1.623736e+03 3.917046e+03)	(-1.279764e+01 -1.977661e-01 -2.695450e-01)
3468          	(-1.582987e+01 1.623570e+03 3.916826e+03)	(-3.032145e+00 1.623767e+03 3.917095e+03)	(-1.279773e+01 -1.978029e-01 -2.696000e-01)
3469          	(-1.582893e+01 1.623543e+03 3.916830e+03)	(-3.031214e+00 1.623741e+03 3.917099e+03)	(-1.279771e+01 -1.978467e-01 -2.696532e-01)
3470          	(-1.583419e+01 1.623543e+03 3.916808e+03)	(-3.036532e+00 1.623741e+03 3.917077e+03)	(-1.279766e+01 -1.978717e-01 -2.696812e-01)
3471          	(-1.582781e+01 1.623525e+03 3.916784e+03)	(-3.030270e+00 1.623723e+03 3.917054e+03)	(-1.279754e+01 -1.978906e-01 -2.697185e-01)
3472          	(-1.582315e+01 1.623511e+03 3.916769e+03)	(-3.025750e+00 1.623708e+03 3.917039e+03)	(-1.279739e+01 -1.978941e-01 -2.697419e-01)
3473          	(-1.582135e+01 1.623498e+03 3.916770e+03)	(-3.024147e+00 1.623696e+03 3.917039e+03)	(-1.279720e+01 -1.979071e-01 -2.697670e-01)
3474          	(-1.582695e+01 1.623498e+03 3.916762e+03)	(-3.029920e+00 1.623695e+03 3.917032e+03)	(-1.279703e+01 -1.979302e-01 -2.697933e-01)
3475          	(-1.582466e+01 1.623499e+03 3.916770e+03)	(-3.027863e+00 1.623697e+03 3.917039e+03)	(-1.279679e+01 -1.979592e-01 -2.698195e-01)
3476          	(-1.582304e+01 1.623487e+03 3.916765e+03)	(-3.026505e+00 1.623685e+03 3.917034e+03)	(-1.279654e+01 -1.979786e-01 -2.698227e-01)
3477          	(-1.582166e+01 1.623466e+03 3.916767e+03)	(-3.025366e+00 1.623664e+03 3.917037e+03)	(-1.279629e+01 -1.979905e-01 -2.698139e-01)
3478          	(-1.582694e+01 1.623454e+03 3.916747e+03)	(-3.030865e+00 1.623652e+03 3.917017e+03)	(-1.279607e+01 -1.980115e-01 -2.698054e-01)
3479          	(-1.582614e+01 1.623444e+03 3.916724e+03)	(-3.030307e+00 1.623642e+03 3.916994e+03)	(-1.279583e+01 -1.980176e-01 -2.697664e-01)
3480          	(-1.582416e+01 1.623428e+03 3.916727e+03)	(-3.028488e+00 1.623626e+03 3.916997e+03)	(-1.279567e+01 -1.980147e-01 -2.697297e-01)
3481          	(-1.582545e+01 1.623426e+03 3.916719e+03)	(-3.029910e+00 1.623624e+03 3.916989e+03)	(-1.279554e+01 -1.980340e-01 -2.697099e-01)
3482          	(-1.583048e+01 1.623428e+03 3.916721e+03)	(-3.035117e+00 1.623626e+03 3.916991e+03)	(-1.279536e+01 -1.980179e-01 -2.696670e-01)
3483          	(-1.582913e+01 1.623432e+03 3.916719e+03)	(-3.033814e+00 1.623630e+03 3.916988e+03)	(-1.279531e+01 -1.979947e-01 -2.696243e-01)
3484          	(-1.582642e+01 1.623433e+03 3.916731e+03)	(-3.031091e+00 1.623631e+03 3.917001e+03)	(-1.279533e+01 -1.979704e-01 -2.695727e-01)
3485          	(-1.582700e+01 1.623434e+03 3.916733e+03)	(-3.031604e+00 1.623632e+03 3.917002e+03)	(-1.279540e+01 -1.979487e-01 -2.695318e-01)
3486          	(-1.583297e+01 1.623420e+03 3.916718e+03)	(-3.037518e+00 1.623618e+03 3.916987e+03)	(-1.279545e+01 -1.979413e-01 -2.694890e-01)
3487          	(-1.583181e+01 1.623420e+03 3.916701e+03)	(-3.036363e+00 1.623618e+03 3.916971e+03)	(-1.279545e+01 -1.979239e-01 -2.694480e-01)
3488          	(-1.583062e+01 1.623411e+03 3.916696e+03)	(-3.035207e+00 1.623608e+03 3.916966e+03)	(-1.279542e+01 -1.979012e-01 -2.694044e-01)
3489          	(-1.583004e+01 1.623413e+03 3.916687e+03)	(-3.034646e+00 1.623611e+03 3.916957e+03)	(-1.279539e+01 -1.978763e-01 -2.693634e-01)
3490          	(-1.583477e+01 1.623425e+03 3.916685e+03)	(-3.039399e+00 1.623622e+03 3.916954e+03)	(-1.279538e+01 -1.978387e-01 -2.693118e-01)
3491          	(-1.583242e+01 1.623416e+03 3.916685e+03)	(-3.037086e+00 1.623614e+03 3.916954e+03)	(-1.279534e+01 -1.978360e-01 -2.692939e-01)
3492          	(-1.583075e+01 1.623412e+03 3.916698e+03)	(-3.035469e+00 1.623610e+03 3.916967e+03)	(-1.279528e+01 -1.978273e-01 -2.692617e-01)
3493          	(-1.583075e+01 1.623438e+03 3.916695e+03)	(-3.035562e+00 1.623636e+03 3.916964e+03)	(-1.279519e+01 -1.978071e-01 -2.692220e-01)
3494          	(-1.583499e+01 1.623444e+03 3.916695e+03)	(-3.039846e+00 1.623642e+03 3.916964e+03)	(-1.279515e+01 -1.977779e-01 -2.691768e-01)
3495          	(-1.583308e+01 1.623447e+03 3.916684e+03)	(-3.037908e+00 1.623645e+03 3.916953e+03)	(-1.279517e+01 -1.977577e-01 -2.691447e-01)
3496          	(-1.583075e+01 1.623454e+03 3.916698e+03)	(-3.035507e+00 1.623651e+03 3.916967e+03)	(-1.279525e+01 -1.977502e-01 -2.691258e-01)
3497          	(-1.582998e+01 1.623463e+03 3.916704e+03)	(-3.034552e+00 1.623661e+03 3.916973e+03)	(-1.279543e+01 -1.977704e-01 -2.691321e-01)
3498          	(-1.583419e+01 1.623471e+03 3.916695e+03)	(-3.038634e+00 1.623668e+03 3.916964e+03)	(-1.279556e+01 -1.978029e-01 -2.691511e-01)
3499          	(-1.583104e+01 1.623472e+03 3.916691e+03)	(-3.035341e+00 1.623670e+03 3.916961e+03)	(-1.279570e+01 -1.978472e-01 -2.691906e-01)
3500          	(-1.582857e+01 1.623485e+03 3.916695e+03)	(-3.032780e+00 1.623683e+03 3.916964e+03)	(-1.279579e+01 -1.978918e-01 -2.692385e-01)
3501          	(-1.582767e+01 1.623485e+03 3.916695e+03)	(-3.031776e+00 1.623683e+03 3.916964e+03)	(-1.279590e+01 -1.979463e-01 -2.692929e-01)
3502          	(-1.583273e+01 1.623483e+03 3.916678e+03)	(-3.036800e+00 1.623681e+03 3.916947e+03)	(-1.279593e+01 -1.979893e-01 -2.693408e-01)
3503          	(-1.583063e+01 1.623470e+03 3.916679e+03)	(-3.034660e+00 1.623668e+03 3.916948e+03)	(-1.279597e+01 -1.980299e-01 -2.693881e-01)
3504          	(-1.582974e+01 1.623442e+03 3.916662e+03)	(-3.033735e+00 1.623640e+03 3.916931e+03)	(-1.279601e+01 -1.980612e-01 -2.694343e-01)
3505          	(-1.583034e+01 1.623437e+03 3.916639e+03)	(-3.034307e+00 1.623635e+03 3.916908e+03)	(-1.279604e+01 -1.980683e-01 -2.694609e-01)
3506          	(-1.583481e+01 1.623415e+03 3.916619e+03)	(-3.038683e+00 1.623613e+03 3.916889e+03)	(-1.279613e+01 -1.981025e-01 -2.695101e-01)
3507          	(-1.583352e+01 1.623398e+03 3.916598e+03)	(-3.037309e+00 1.623596e+03 3.916868e+03)	(-1.279621e+01 -1.981437e-01 -2.695660e-01)
3508          	(-1.583039e+01 1.623376e+03 3.916607e+03)	(-3.034226e+00 1.623574e+03 3.916877e+03)	(-1.279617e+01 -1.981636e-01 -2.695863e-01)
3509          	(-1.583173e+01 1.623362e+03 3.916583e+03)	(-3.035568e+00 1.623560e+03 3.916853e+03)	(-1.279616e+01 -1.981506e-01 -2.695475e-01)
3510          	(-1.583538e+01 1.623328e+03 3.916578e+03)	(-3.039234e+00 1.623526e+03 3.916847e+03)	(-1.279615e+01 -1.981882e-01 -2.695627e-01)
3511          	(-1.583541e+01 1.623281e+03 3.916534e+03)	(-3.039350e+00 1.623479e+03 3.916803e+03)	(-1.279606e+01 -1.982253e-01 -2.695591e-01)
3512          	(-1.583320e+01 1.623244e+03 3.916515e+03)	(-3.037255e+00 1.623442e+03 3.916784e+03)	(-1.279594e+01 -1.982343e-01 -2.695251e-01)
3513          	(-1.584418e+01 1.623206e+03 3.916378e+03)	(-3.048319e+00 1.623404e+03 3.916647e+03)	(-1.279586e+01 -1.980515e-01 -2.691592e-01)
3514          	(-1.583835e+01 1.623252e+03 3.916508e+03)	(-3.042579e+00 1.623450e+03 3.916777e+03)	(-1.279578e+01 -1.980653e-01 -2.691250e-01)
3515          	(-1.583486e+01 1.623241e+03 3.916502e+03)	(-3.039197e+00 1.623439e+03 3.916771e+03)	(-1.279566e+01 -1.981255e-01 -2.691808e-01)
3516          	(-1.583320e+01 1.623219e+03 3.916491e+03)	(-3.037567e+00 1.623417e+03 3.916761e+03)	(-1.279563e+01 -1.981784e-01 -2.691827e-01)
3517          	(-1.583536e+01 1.623188e+03 3.916472e+03)	(-3.039724e+00 1.623386e+03 3.916741e+03)	(-1.279564e+01 -1.982054e-01 -2.691263e-01)
3518          	(-1.584324e+01 1.623160e+03 3.916426e+03)	(-3.047585e+00 1.623358e+03 3.916695e+03)	(-1.279566e+01 -1.982270e-01 -2.690462e-01)
3519          	(-1.584160e+01 1.623157e+03 3.916420e+03)	(-3.045901e+00 1.623355e+03 3.916689e+03)	(-1.279570e+01 -1.982312e-01 -2.689549e-01)
3520          	(-1.584026e+01 1.623150e+03 3.916413e+03)	(-3.044456e+00 1.623348e+03 3.916681e+03)	(-1.279580e+01 -1.982275e-01 -2.688506e-01)
3521          	(-1.584191e+01 1.623149e+03 3.916406e+03)	(-3.045930e+00 1.623347e+03 3.916674e+03)	(-1.279598e+01 -1.982166e-01 -2.687414e-01)
3522          	(-1.584856e+01 1.623150e+03 3.916395e+03)	(-3.052329e+00 1.623348e+03 3.916663e+03)	(-1.279623e+01 -1.982009e-01 -2.686326e-01)
3523          	(-1.584813e+01 1.623154e+03 3.916388e+03)	(-3.051571e+00 1.623353e+03 3.916656e+03)	(-1.279656e+01 -1.981984e-01 -2.685454e-01)
3524          	(-1.584736e+01 1.623157e+03 3.916390e+03)	(-3.050402e+00 1.623356e+03 3.916658e+03)	(-1.279695e+01 -1.981931e-01 -2.684619e-01)
3525          	(-1.584895e+01 1.623168e+03 3.916388e+03)	(-3.051547e+00 1.623366e+03 3.916657e+03)	(-1.279740e+01 -1.982004e-01 -2.683912e-01)
3526          	(-1.585622e+01 1.623173e+03 3.916374e+03)	(-3.058384e+00 1.623371e+03 3.916643e+03)	(-1.279784e+01 -1.982007e-01 -2.683270e-01)
3527          	(-1.585599e+01 1.623182e+03 3.916369e+03)	(-3.057733e+00 1.623380e+03 3.916637e+03)	(-1.279826e+01 -1.982190e-01 -2.682837e-01)
3528          	(-1.585614e+01 1.623188e+03 3.916377e+03)	(-3.057482e+00 1.623387e+03 3.916646e+03)	(-1.279866e+01 -1.982454e-01 -2.682464e-01)
3529          	(-1.585821e+01 1.623190e+03 3.916375e+03)	(-3.059233e+00 1.623388e+03 3.916643e+03)	(-1.279898e+01 -1.982636e-01 -2.682070e-01)
3530          	(-1.586640e+01 1.623194e+03 3.916356e+03)	(-3.067130e+00 1.623392e+03 3.916624e+03)	(-1.279927e+01 -1.982722e-01 -2.681687e-01)
3531          	(-1.586576e+01 1.623200e+03 3.916361e+03)	(-3.066225e+00 1.623398e+03 3.916629e+03)	(-1.279954e+01 -1.982812e-01 -2.681396e-01)
3532          	(-1.586603e+01 1.623204e+03 3.916366e+03)	(-3.066183e+00 1.623402e+03 3.916634e+03)	(-1.279984e+01 -1.982965e-01 -2.681120e-01)
3533          	(-1.586841e+01 1.623208e+03 3.916366e+03)	(-3.068249e+00 1.623406e+03 3.916634e+03)	(-1.280016e+01 -1.983118e-01 -2.680820e-01)
3534          	(-1.587644e+01 1.623211e+03 3.916354e+03)	(-3.075930e+00 1.623410e+03 3.916622e+03)	(-1.280051e+01 -1.983245e-01 -2.680455e-01)
3535          	(-1.587761e+01 1.623226e+03 3.916357e+03)	(-3.076750e+00 1.623425e+03 3.916625e+03)	(-1.280086e+01 -1.983403e-01 -2.680206e-01)
3536          	(-1.587732e+01 1.623231e+03 3.916360e+03)	(-3.076052e+00 1.623430e+03 3.916628e+03)	(-1.280127e+01 -1.983641e-01 -2.679950e-01)
3537          	(-1.587959e+01 1.623244e+03 3.916377e+03)	(-3.077938e+00 1.623442e+03 3.916645e+03)	(-1.280165e+01 -1.983844e-01 -2.679630e-01)
3538          	(-1.588807e+01 1.623247e+03 3.916364e+03)	(-3.085953e+00 1.623446e+03 3.916632e+03)	(-1.280211e+01 -1.984223e-01 -2.679435e-01)
3539          	(-1.588897e+01 1.623252e+03 3.916365e+03)	(-3.086463e+00 1.623450e+03 3.916633e+03)	(-1.280251e+01 -1.984630e-01 -2.679318e-01)
3540          	(-1.589081e+01 1.623258e+03 3.916370e+03)	(-3.087867e+00 1.623456e+03 3.916638e+03)	(-1.280294e+01 -1.985108e-01 -2.679214e-01)
3541          	(-1.589323e+01 1.623267e+03 3.916375e+03)	(-3.089866e+00 1.623465e+03 3.916643e+03)	(-1.280337e+01 -1.985634e-01 -2.679164e-01)
3542          	(-1.590133e+01 1.623270e+03 3.916369e+03)	(-3.097523e+00 1.623468e+03 3.916637e+03)	(-1.280381e+01 -1.986237e-01 -2.679156e-01)
3543          	(-1.590128e+01 1.623278e+03 3.916378e+03)	(-3.097066e+00 1.623477e+03 3.916646e+03)	(-1.280422e+01 -1.986864e-01 -2.679226e-01)
3544          	(-1.590201e+01 1.623280e+03 3.916382e+03)	(-3.097375e+00 1.623478e+03 3.916650e+03)	(-1.280464e+01 -1.987470e-01 -2.679230e-01)
3545          	(-1.590391e+01 1.623284e+03 3.916389e+03)	(-3.098841e+00 1.623483e+03 3.916657e+03)	(-1.280507e+01 -1.988026e-01 -2.679203e-01)
