#,alpha.water_initial,alpha.water_final,p_rgh_initial,p_rgh_final
3588,2.259270e-06,7.619830e-09,8.127280e-05,5.626690e-07
3589,2.270610e-06,7.987190e-09,8.142800e-05,5.738660e-07
3590,2.277880e-06,7.617700e-09,8.167210e-05,5.729970e-07
3591,2.280450e-06,7.764270e-09,7.802760e-05,5.575110e-07
3592,2.272700e-06,7.023270e-09,7.196770e-05,5.935650e-07
3593,2.260390e-06,7.026580e-09,6.833850e-05,5.902050e-07
3594,2.250280e-06,6.633740e-09,6.842930e-05,6.227800e-07
3595,2.244870e-06,6.942120e-09,6.838100e-05,5.936120e-07
3596,2.241240e-06,6.645870e-09,6.807480e-05,5.775530e-07
3597,2.239100e-06,6.916710e-09,6.871120e-05,6.099650e-07
3598,2.238060e-06,6.765850e-09,6.823440e-05,5.681050e-07
3599,2.237930e-06,6.889120e-09,6.913500e-05,6.066370e-07
3600,2.238310e-06,6.751930e-09,6.940320e-05,6.208620e-07
3601,2.238590e-06,6.883310e-09,6.972870e-05,6.355780e-07
3602,2.239060e-06,6.772660e-09,6.969280e-05,6.294120e-07
3603,2.239860e-06,6.829230e-09,7.011420e-05,6.498940e-07
3604,2.240390e-06,6.718340e-09,7.019360e-05,6.626330e-07
3605,2.240970e-06,6.825630e-09,7.001610e-05,6.287250e-07
3606,2.241210e-06,6.740750e-09,6.963050e-05,6.162130e-07
3607,2.241550e-06,6.815190e-09,6.911580e-05,6.170960e-07
3608,2.241780e-06,6.742760e-09,6.908060e-05,6.010570e-07
3609,2.241920e-06,6.790490e-09,6.875580e-05,5.907550e-07
3610,2.242030e-06,6.727240e-09,6.870980e-05,5.707300e-07
3611,2.241890e-06,6.755880e-09,6.863190e-05,5.552990e-07
3612,2.241250e-06,6.717580e-09,6.863850e-05,5.587800e-07
3613,2.240460e-06,6.731340e-09,6.846040e-05,5.512710e-07
3614,2.239820e-06,6.704030e-09,6.855600e-05,5.656880e-07
3615,2.239000e-06,6.714170e-09,6.907300e-05,5.960230e-07
3616,2.238170e-06,6.692250e-09,6.838070e-05,5.662390e-07
3617,2.238920e-06,6.730350e-09,6.900070e-05,5.581370e-07
3618,2.243720e-06,6.907450e-09,7.176360e-05,5.697090e-07
3619,2.250400e-06,7.197780e-09,7.672770e-05,5.499440e-07
3620,2.257310e-06,7.457210e-09,8.091440e-05,5.494260e-07
3621,2.263340e-06,7.583210e-09,8.071070e-05,5.324030e-07
3622,2.270280e-06,7.749850e-09,8.055070e-05,5.410650e-07
3623,2.281980e-06,7.769360e-09,7.995590e-05,5.131810e-07
3624,2.289250e-06,7.857430e-09,7.947700e-05,5.047970e-07
3625,2.291240e-06,7.895820e-09,7.920800e-05,5.065420e-07
3626,2.301360e-06,7.975660e-09,7.878140e-05,4.897290e-07
3627,2.304350e-06,7.926750e-09,7.832400e-05,4.827820e-07
3628,2.310360e-06,7.704780e-09,7.812230e-05,4.709760e-07
3629,2.313040e-06,7.901240e-09,7.763150e-05,4.782200e-07
3630,2.316640e-06,7.846000e-09,7.726390e-05,4.941690e-07
3631,2.320370e-06,7.752190e-09,7.698490e-05,4.978730e-07
3632,2.325580e-06,7.830750e-09,7.600610e-05,4.816820e-07
3633,2.331450e-06,7.829170e-09,7.533420e-05,4.845800e-07
3634,2.333560e-06,7.896930e-09,7.494190e-05,5.020230e-07
3635,2.336860e-06,7.633020e-09,7.340920e-05,5.013000e-07
3636,2.291420e-06,7.444040e-09,7.272100e-05,4.825600e-07
3637,2.277710e-06,7.540990e-09,7.241900e-05,4.847320e-07
3638,2.274720e-06,7.570100e-09,7.178480e-05,4.904550e-07
3639,2.280190e-06,7.614230e-09,7.143000e-05,4.830830e-07
3640,2.287470e-06,7.594240e-09,7.093210e-05,4.679540e-07
3641,2.293820e-06,7.533630e-09,7.110270e-05,4.965420e-07
3642,2.298410e-06,7.557340e-09,7.104690e-05,5.036090e-07
3643,2.306200e-06,7.594140e-09,7.035080e-05,4.759970e-07
3644,2.311640e-06,7.675150e-09,7.043740e-05,4.965090e-07
3645,2.317250e-06,7.768290e-09,7.021210e-05,4.866210e-07
3646,2.320580e-06,7.763090e-09,6.997650e-05,4.850540e-07
3647,2.326430e-06,7.821240e-09,7.038920e-05,5.148120e-07
3648,2.327250e-06,7.798050e-09,6.981580e-05,4.958190e-07
3649,2.325240e-06,7.775010e-09,6.985160e-05,5.009840e-07
3650,2.328420e-06,7.713800e-09,7.007400e-05,5.214820e-07
3651,2.332800e-06,7.745170e-09,7.017330e-05,5.158120e-07
3652,2.329390e-06,7.713430e-09,6.972550e-05,5.002510e-07
3653,2.329930e-06,7.816990e-09,7.012030e-05,5.430210e-07
3654,2.332050e-06,7.705010e-09,7.010660e-05,5.207110e-07
3655,2.335980e-06,7.819000e-09,6.914390e-05,5.076250e-07
3656,2.336020e-06,7.718340e-09,6.939360e-05,5.455460e-07
3657,2.314050e-06,7.311510e-09,6.514790e-05,5.864090e-07
3658,2.195020e-06,6.289210e-09,5.829800e-05,2.067780e-07
3659,1.949300e-06,5.137240e-09,5.282680e-05,2.097020e-07
3660,1.743240e-06,4.297450e-09,4.728580e-05,1.957250e-07
3661,1.648850e-06,3.918100e-09,4.373910e-05,1.805740e-07
3662,1.640410e-06,3.897560e-09,4.245030e-05,1.663970e-07
3663,1.637020e-06,3.894220e-09,4.221350e-05,1.653280e-07
3664,1.635170e-06,3.893290e-09,4.205240e-05,1.725150e-07
3665,1.635870e-06,3.894870e-09,4.232280e-05,1.504310e-07
3666,1.637000e-06,3.894480e-09,4.161760e-05,1.349210e-07
3667,1.638240e-06,3.892840e-09,4.180580e-05,1.307260e-07
3668,1.639390e-06,3.892210e-09,4.176430e-05,1.468710e-07
3669,1.640500e-06,3.893000e-09,4.220950e-05,1.450400e-07
3670,1.641510e-06,3.895310e-09,4.168940e-05,1.422290e-07
3671,1.642480e-06,3.899730e-09,4.268360e-05,1.402090e-07
3672,1.643390e-06,3.903650e-09,4.204010e-05,1.428110e-07
3673,1.644270e-06,3.905310e-09,4.252400e-05,1.419130e-07
3674,1.645120e-06,3.904960e-09,4.194610e-05,1.366050e-07
3675,1.645920e-06,3.901980e-09,4.252500e-05,1.454320e-07
3676,1.646690e-06,3.899690e-09,4.229810e-05,1.542380e-07
3677,1.647440e-06,3.897450e-09,4.234850e-05,1.540160e-07
3678,1.648130e-06,3.895960e-09,4.229990e-05,1.316760e-07
3679,1.648790e-06,3.895770e-09,4.241680e-05,1.418420e-07
3680,1.649430e-06,3.896210e-09,4.235180e-05,1.632880e-07
3681,1.650020e-06,3.895840e-09,4.301920e-05,1.522530e-07
3682,1.650510e-06,3.893530e-09,4.280550e-05,1.581630e-07
3683,1.650930e-06,3.890210e-09,4.287320e-05,1.655340e-07
3684,1.651260e-06,3.886040e-09,4.287100e-05,1.560590e-07
3685,1.651520e-06,3.880490e-09,4.224480e-05,1.555030e-07
3686,1.651680e-06,3.876480e-09,4.216210e-05,1.492060e-07
3687,1.651740e-06,3.873310e-09,4.207080e-05,1.370130e-07
3688,1.651670e-06,3.871660e-09,4.168710e-05,1.492250e-07
3689,1.651480e-06,3.870160e-09,4.223930e-05,1.730050e-07
3690,1.651240e-06,3.879990e-09,4.156460e-05,1.571530e-07
3691,1.653820e-06,3.917110e-09,4.157510e-05,1.506630e-07
3692,1.664560e-06,3.984070e-09,4.197900e-05,1.571640e-07
3693,1.679790e-06,4.057340e-09,4.214140e-05,1.530440e-07
3694,1.697720e-06,4.136130e-09,4.218200e-05,1.566970e-07
3695,1.717650e-06,4.216440e-09,4.231130e-05,1.424880e-07
3696,1.740190e-06,4.310830e-09,4.224480e-05,1.491650e-07
3697,1.781370e-06,4.482600e-09,4.295110e-05,1.387090e-07
3698,1.835920e-06,4.718460e-09,4.448510e-05,1.273010e-07
3699,1.902520e-06,5.002210e-09,4.604100e-05,1.298990e-07
3700,1.980650e-06,5.338470e-09,4.811720e-05,4.810300e-07
3701,2.064410e-06,5.720990e-09,5.046010e-05,4.891120e-07
3702,2.136670e-06,6.110450e-09,5.328630e-05,4.838010e-07
3703,2.177040e-06,6.442770e-09,5.549160e-05,4.431290e-07
3704,2.201300e-06,6.758310e-09,5.852440e-05,4.373550e-07
3705,2.218690e-06,7.063600e-09,6.187690e-05,4.278350e-07
3706,2.226370e-06,7.359600e-09,6.361400e-05,4.414430e-07
3707,2.231690e-06,7.569330e-09,6.425870e-05,4.488460e-07
3708,2.237050e-06,7.620580e-09,6.435790e-05,4.320620e-07
3709,2.243160e-06,7.645650e-09,6.411920e-05,4.119810e-07
3710,2.253240e-06,7.686310e-09,6.453230e-05,4.357390e-07
3711,2.267570e-06,7.721270e-09,6.510470e-05,4.597160e-07
3712,2.283150e-06,7.792480e-09,6.530170e-05,4.421640e-07
3713,2.297120e-06,7.819970e-09,6.548140e-05,4.465170e-07
3714,2.296850e-06,7.824470e-09,6.575260e-05,4.453890e-07
3715,2.320530e-06,8.105310e-09,6.667210e-05,4.639730e-07
3716,2.335680e-06,7.246740e-09,6.421150e-05,5.019360e-07
3717,2.286590e-06,7.603610e-09,6.442150e-05,4.906860e-07
3718,2.255480e-06,7.725610e-09,6.526610e-05,4.852410e-07
3719,2.245190e-06,7.725170e-09,6.640840e-05,5.048860e-07
3720,2.261400e-06,7.904100e-09,6.733390e-05,5.110790e-07
3721,2.293740e-06,8.061800e-09,6.870380e-05,5.337020e-07
3722,2.318250e-06,7.061580e-09,6.354160e-05,5.255490e-07
3723,2.277150e-06,7.516790e-09,6.343060e-05,5.287620e-07
3724,2.250770e-06,7.775250e-09,6.514050e-05,5.405040e-07
3725,2.242120e-06,7.671980e-09,6.513210e-05,5.223530e-07
3726,2.247990e-06,7.694380e-09,6.671760e-05,5.311920e-07
3727,2.215790e-06,5.810240e-09,5.095640e-05,1.920630e-07
3728,2.249130e-06,7.070820e-09,6.282350e-05,1.881110e-07
3729,2.231530e-06,7.439820e-09,6.346320e-05,6.021220e-07
3730,2.225030e-06,7.640610e-09,6.450920e-05,5.529820e-07
3731,2.232590e-06,7.744300e-09,6.608630e-05,5.689740e-07
3732,2.260280e-06,7.987930e-09,6.754460e-05,5.986930e-07
3733,2.291940e-06,7.639720e-09,6.681700e-05,5.542910e-07
3734,2.274550e-06,7.817930e-09,6.865540e-05,5.933900e-07
3735,2.281030e-06,7.722030e-09,6.836000e-05,5.579000e-07
3736,2.308620e-06,8.065530e-09,6.903190e-05,5.716150e-07
3737,2.340290e-06,8.078110e-09,6.867570e-05,5.583080e-07
3738,2.318670e-06,8.134950e-09,6.838020e-05,5.655300e-07
3739,2.322810e-06,8.184720e-09,6.884340e-05,5.404240e-07
3740,2.341820e-06,8.382270e-09,6.866130e-05,5.240990e-07
3741,2.351700e-06,7.374800e-09,6.411390e-05,5.359440e-07
3742,2.283660e-06,7.517050e-09,6.351990e-05,4.930590e-07
3743,2.251350e-06,7.394220e-09,6.462840e-05,5.048090e-07
3744,2.246130e-06,7.490200e-09,6.582280e-05,5.290500e-07
3745,2.264840e-06,7.558160e-09,6.633820e-05,5.009980e-07
3746,2.281990e-06,7.664170e-09,6.797540e-05,5.678120e-07
3747,2.301450e-06,7.957380e-09,6.740210e-05,5.002460e-07
3748,2.310010e-06,7.801100e-09,6.839940e-05,5.260710e-07
3749,2.297820e-06,6.451910e-09,5.949640e-05,5.512000e-07
3750,2.264890e-06,7.072530e-09,6.450080e-05,5.309080e-07
3751,2.226580e-06,7.233220e-09,6.443940e-05,4.882270e-07
3752,2.211230e-06,7.298680e-09,6.550640e-05,5.195770e-07
3753,2.216790e-06,7.300740e-09,6.572180e-05,4.670900e-07
3754,2.235990e-06,7.454010e-09,6.587200e-05,4.355480e-07
3755,2.182080e-06,5.544840e-09,4.875680e-05,1.770580e-07
3756,2.233140e-06,6.942810e-09,6.621990e-05,6.085880e-07
3757,2.212980e-06,7.136860e-09,6.505510e-05,5.035870e-07
3758,2.197060e-06,7.199230e-09,6.492620e-05,4.424750e-07
3759,2.193570e-06,7.262900e-09,6.561830e-05,4.292850e-07
3760,2.202000e-06,7.277080e-09,6.657840e-05,4.492890e-07
3761,2.217840e-06,7.449210e-09,6.739070e-05,4.356850e-07
3762,2.237280e-06,7.531770e-09,6.810520e-05,4.443300e-07
3763,2.254030e-06,7.616790e-09,6.862190e-05,4.435210e-07
3764,2.262500e-06,7.637420e-09,6.897580e-05,4.322500e-07
3765,2.110090e-06,4.800380e-09,4.645180e-05,2.238190e-07
3766,2.248170e-06,6.661090e-09,7.085350e-05,2.294430e-07
3767,2.223470e-06,7.131780e-09,6.789360e-05,5.497270e-07
3768,2.199310e-06,7.031490e-09,6.767830e-05,4.941820e-07
3769,2.185100e-06,7.159390e-09,6.832420e-05,4.711920e-07
3770,2.187580e-06,7.059440e-09,6.831740e-05,4.450000e-07
3771,2.200730e-06,7.289790e-09,6.893630e-05,4.384670e-07
3772,2.215570e-06,7.173050e-09,6.940820e-05,4.607140e-07
3773,2.228550e-06,7.506400e-09,6.962260e-05,4.456520e-07
3774,2.239380e-06,7.036390e-09,6.938370e-05,4.752600e-07
3775,2.204700e-06,7.199030e-09,6.909810e-05,4.628890e-07
3776,2.195890e-06,7.066380e-09,6.918730e-05,4.734990e-07
3777,2.197400e-06,7.366760e-09,6.918450e-05,4.579690e-07
3778,2.209400e-06,7.202480e-09,6.957700e-05,4.829340e-07
3779,2.220850e-06,7.490970e-09,6.963430e-05,4.767660e-07
3780,2.231080e-06,7.290770e-09,6.950150e-05,4.677590e-07
3781,2.237910e-06,7.481510e-09,6.988010e-05,5.003190e-07
3782,2.242570e-06,7.265490e-09,6.897060e-05,4.680550e-07
3783,2.245450e-06,7.538770e-09,6.936190e-05,5.159980e-07
3784,2.247580e-06,7.333050e-09,6.851760e-05,4.797520e-07
3785,2.247860e-06,7.530160e-09,6.855250e-05,4.999910e-07
3786,2.249030e-06,7.255110e-09,6.831060e-05,5.012790e-07
3787,2.251640e-06,7.447540e-09,6.809900e-05,4.888810e-07
3788,2.251020e-06,7.249610e-09,6.782390e-05,5.229330e-07
3789,2.251500e-06,7.513550e-09,6.699360e-05,4.957750e-07
3790,2.247760e-06,7.286840e-09,6.595870e-05,4.586540e-07
3791,2.239620e-06,7.481070e-09,6.532270e-05,4.819730e-07
3792,2.240740e-06,7.133010e-09,6.382160e-05,4.304290e-07
3793,2.237980e-06,7.237460e-09,6.308400e-05,4.204190e-07
3794,2.237010e-06,7.002470e-09,6.232090e-05,3.989050e-07
3795,2.238540e-06,7.205710e-09,6.180820e-05,3.879800e-07
3796,2.238070e-06,7.033930e-09,6.101950e-05,3.742800e-07
3797,2.233500e-06,7.169350e-09,6.065810e-05,3.686830e-07
3798,2.233750e-06,7.043200e-09,6.021320e-05,3.624240e-07
3799,2.231910e-06,7.297370e-09,5.974090e-05,3.600280e-07
3800,2.228140e-06,7.078640e-09,5.956300e-05,3.702510e-07
3801,2.223470e-06,7.110570e-09,5.930460e-05,3.642140e-07
3802,2.220680e-06,6.837670e-09,5.912620e-05,3.668910e-07
3803,2.216030e-06,6.996750e-09,5.915680e-05,3.745610e-07
3804,2.213090e-06,6.803680e-09,5.870220e-05,3.650150e-07
3805,2.209830e-06,6.968390e-09,5.877360e-05,3.719840e-07
3806,2.208820e-06,6.864040e-09,5.875850e-05,3.761690e-07
3807,2.206780e-06,7.120280e-09,5.886540e-05,3.791770e-07
3808,2.206430e-06,6.888630e-09,5.886370e-05,3.794030e-07
3809,2.205290e-06,7.076360e-09,5.889260e-05,3.801820e-07
3810,2.202400e-06,6.896580e-09,5.905370e-05,3.916700e-07
3811,2.199790e-06,7.001890e-09,5.879590e-05,3.839440e-07
3812,2.198390e-06,6.743920e-09,5.867830e-05,3.755950e-07
3813,2.201170e-06,6.982360e-09,5.910790e-05,4.065390e-07
3814,2.197410e-06,6.742970e-09,5.910400e-05,4.011450e-07
3815,2.198580e-06,6.982280e-09,5.874460e-05,3.893610e-07
3816,2.184210e-06,6.813220e-09,5.873950e-05,4.183730e-07
3817,2.189400e-06,7.027470e-09,5.855940e-05,3.950200e-07
3818,2.190150e-06,6.794050e-09,5.874900e-05,4.082390e-07
3819,2.190640e-06,6.950940e-09,5.917120e-05,4.272610e-07
3820,2.181620e-06,6.743470e-09,5.844740e-05,4.000380e-07
3821,2.181640e-06,6.884840e-09,5.858450e-05,4.095600e-07
3822,2.181430e-06,6.788210e-09,5.910670e-05,4.447070e-07
3823,2.184490e-06,6.987210e-09,5.935000e-05,4.377300e-07
3824,2.187110e-06,6.907800e-09,5.908720e-05,4.229900e-07
3825,2.188180e-06,7.030550e-09,5.932690e-05,4.507080e-07
3826,2.186850e-06,6.900980e-09,5.915010e-05,4.421590e-07
3827,2.187990e-06,7.019760e-09,5.961130e-05,4.731330e-07
3828,2.186030e-06,6.882440e-09,5.953800e-05,4.642220e-07
3829,2.188280e-06,7.030060e-09,5.963980e-05,4.774430e-07
3830,2.184590e-06,6.908230e-09,5.936990e-05,4.643340e-07
3831,2.187220e-06,6.966190e-09,5.968180e-05,4.885440e-07
3832,2.184610e-06,6.873920e-09,5.958690e-05,4.808150e-07
3833,2.186750e-06,6.995530e-09,5.961420e-05,4.818490e-07
3834,2.187000e-06,6.881120e-09,5.957250e-05,4.903180e-07
3835,2.190370e-06,7.031450e-09,5.896700e-05,4.602420e-07
3836,2.188920e-06,6.959080e-09,5.919380e-05,4.766790e-07
3837,2.193050e-06,7.144290e-09,5.838520e-05,4.448330e-07
3838,2.187410e-06,7.013450e-09,5.812420e-05,4.501990e-07
3839,2.191480e-06,7.224080e-09,5.750590e-05,4.499110e-07
3840,2.183990e-06,6.957900e-09,5.707170e-05,4.328950e-07
3841,2.185260e-06,7.207760e-09,5.652600e-05,4.287440e-07
3842,2.178410e-06,6.873430e-09,5.624210e-05,4.175930e-07
3843,2.181120e-06,7.231210e-09,5.612120e-05,4.132170e-07
3844,2.183420e-06,6.952790e-09,5.567120e-05,4.187250e-07
3845,2.183990e-06,7.302350e-09,5.552740e-05,4.250630e-07
3846,2.180110e-06,7.045710e-09,5.512800e-05,4.219210e-07
3847,2.188070e-06,7.337280e-09,5.513900e-05,4.210890e-07
3848,2.192130e-06,7.127900e-09,5.478180e-05,4.160680e-07
3849,2.195110e-06,7.350240e-09,5.460730e-05,4.379070e-07
3850,2.190870e-06,7.101160e-09,5.408560e-05,4.246050e-07
3851,2.190430e-06,7.360720e-09,5.393980e-05,4.224180e-07
3852,2.200540e-06,7.145780e-09,5.380330e-05,4.307500e-07
3853,2.204080e-06,7.310870e-09,5.386000e-05,4.548250e-07
3854,2.198790e-06,6.743770e-09,5.283490e-05,4.556270e-07
3855,2.161080e-06,7.136470e-09,5.259890e-05,4.433220e-07
3856,2.150170e-06,6.916460e-09,5.240820e-05,4.364650e-07
3857,2.154560e-06,7.246340e-09,5.284090e-05,4.720140e-07
3858,2.162740e-06,6.964850e-09,5.253460e-05,4.530590e-07
3859,2.171160e-06,7.289630e-09,5.246170e-05,4.526260e-07
3860,2.177090e-06,6.988080e-09,5.245740e-05,4.536470e-07
3861,2.177000e-06,6.513480e-09,5.042040e-05,1.460330e-07
3862,2.156690e-06,6.499660e-09,5.152430e-05,5.001490e-07
3863,2.134390e-06,6.802810e-09,5.130570e-05,4.792060e-07
3864,2.123120e-06,6.532220e-09,5.108840e-05,4.751090e-07
3865,2.124380e-06,6.854200e-09,5.150970e-05,4.817710e-07
3866,2.135630e-06,6.585790e-09,5.142160e-05,4.770210e-07
3867,2.147320e-06,6.999090e-09,5.176660e-05,4.911020e-07
3868,2.160300e-06,6.693980e-09,5.197230e-05,4.893410e-07
3869,2.174600e-06,7.116430e-09,5.223980e-05,4.833070e-07
3870,2.188020e-06,6.924930e-09,5.242720e-05,5.098700e-07
3871,2.199160e-06,7.317410e-09,5.266090e-05,5.035050e-07
3872,2.205950e-06,6.983060e-09,5.229590e-05,5.014310e-07
3873,2.203330e-06,7.357910e-09,5.259450e-05,5.178020e-07
3874,2.213980e-06,7.044580e-09,5.254870e-05,5.136830e-07
3875,2.217940e-06,7.403770e-09,5.259170e-05,5.075970e-07
3876,2.220580e-06,7.050210e-09,5.261330e-05,5.185870e-07
3877,2.225580e-06,7.265710e-09,5.261700e-05,5.110800e-07
3878,2.231920e-06,6.995790e-09,5.354480e-05,1.476850e-07
3879,2.235140e-06,7.402110e-09,5.288730e-05,5.010730e-07
3880,2.241260e-06,7.119910e-09,5.356350e-05,1.466250e-07
3881,2.245290e-06,7.553370e-09,5.391530e-05,1.470630e-07
3882,2.249760e-06,7.252850e-09,5.387070e-05,1.514130e-07
3883,2.249300e-06,7.528750e-09,5.432730e-05,1.462190e-07
3884,2.228670e-06,5.965180e-09,4.670300e-05,1.652510e-07
3885,2.212610e-06,6.872330e-09,5.312810e-05,1.807400e-07
3886,2.178280e-06,6.605980e-09,5.319560e-05,1.578540e-07
3887,2.155640e-06,6.924140e-09,5.362240e-05,1.647790e-07
3888,2.153180e-06,6.659270e-09,5.349100e-05,1.631680e-07
3889,2.162720e-06,7.038480e-09,5.336770e-05,1.564960e-07
3890,2.175460e-06,6.836850e-09,5.386690e-05,1.642990e-07
3891,2.188200e-06,7.217570e-09,5.330210e-05,1.558510e-07
3892,2.200700e-06,7.009830e-09,5.348020e-05,1.509440e-07
3893,2.210120e-06,7.330910e-09,5.388480e-05,1.468220e-07
3894,2.220730e-06,7.151280e-09,5.395980e-05,1.448350e-07
3895,2.228110e-06,6.770400e-09,5.253870e-05,1.642670e-07
3896,2.195360e-06,6.693990e-09,5.257170e-05,1.739780e-07
3897,2.169530e-06,6.969220e-09,5.277440e-05,1.498990e-07
3898,2.158970e-06,6.658100e-09,5.219860e-05,1.478070e-07
3899,2.162900e-06,7.036780e-09,5.241130e-05,1.350570e-07
3900,2.175310e-06,6.737230e-09,5.237780e-05,1.531710e-07
3901,2.189000e-06,7.151540e-09,5.245440e-05,1.382060e-07
3902,2.200900e-06,6.840090e-09,5.269670e-05,1.418500e-07
3903,2.209320e-06,7.363840e-09,5.240130e-05,1.476930e-07
3904,2.217620e-06,6.840160e-09,5.119670e-05,1.666530e-07
3905,2.185420e-06,7.000520e-09,5.088920e-05,1.524080e-07
3906,2.169240e-06,6.660950e-09,5.044580e-05,4.923000e-07
3907,2.170960e-06,7.011850e-09,5.054990e-05,4.840920e-07
3908,2.182390e-06,6.740580e-09,5.069770e-05,4.859890e-07
3909,2.191970e-06,7.072260e-09,5.055870e-05,4.790890e-07
3910,2.203980e-06,6.862240e-09,5.072260e-05,4.881610e-07
3911,2.212910e-06,7.171230e-09,5.066410e-05,4.802270e-07
3912,2.219830e-06,7.013830e-09,5.057970e-05,4.814530e-07
3913,2.227750e-06,7.400910e-09,5.079350e-05,4.924980e-07
3914,2.232580e-06,7.191970e-09,5.055650e-05,4.916760e-07
3915,2.234830e-06,7.379100e-09,5.050010e-05,4.953280e-07
3916,2.235900e-06,7.199040e-09,5.015070e-05,4.868950e-07
3917,2.238870e-06,7.469940e-09,5.026590e-05,4.923130e-07
3918,2.243720e-06,6.842250e-09,4.884670e-05,1.344690e-07
3919,2.196640e-06,7.041870e-09,4.893370e-05,1.301730e-07
3920,2.175540e-06,6.782390e-09,4.884480e-05,1.271910e-07
3921,2.172990e-06,7.018400e-09,4.909410e-05,1.239440e-07
3922,2.182560e-06,6.942300e-09,4.885590e-05,1.259830e-07
3923,2.190010e-06,7.137480e-09,4.898510e-05,1.259590e-07
3924,2.199320e-06,6.881580e-09,4.912400e-05,1.242050e-07
3925,2.205750e-06,7.206490e-09,4.914190e-05,1.232660e-07
3926,2.208960e-06,6.925380e-09,4.893910e-05,1.295590e-07
3927,2.212450e-06,7.247840e-09,4.848350e-05,1.262130e-07
3928,2.189490e-06,6.985560e-09,4.840490e-05,1.223730e-07
3929,2.189380e-06,7.339430e-09,4.876800e-05,1.246940e-07
3930,2.195770e-06,7.049820e-09,4.823240e-05,4.747360e-07
3931,2.204600e-06,7.367410e-09,4.838250e-05,4.778290e-07
3932,2.210280e-06,7.022870e-09,4.860490e-05,1.270850e-07
3933,2.214940e-06,7.368440e-09,4.843930e-05,4.819170e-07
3934,2.217280e-06,7.091950e-09,4.856560e-05,1.311140e-07
3935,2.219910e-06,7.404350e-09,4.895600e-05,1.238930e-07
3936,2.220240e-06,7.144730e-09,4.860490e-05,1.161580e-07
3937,2.222180e-06,7.411740e-09,4.879680e-05,1.200070e-07
3938,2.221090e-06,6.997970e-09,4.874570e-05,1.260000e-07
3939,2.222660e-06,7.366150e-09,4.893720e-05,1.266980e-07
3940,2.222600e-06,7.039490e-09,4.874900e-05,1.262460e-07
3941,2.224690e-06,7.384210e-09,4.878720e-05,1.302770e-07
3942,2.222970e-06,7.021700e-09,4.850100e-05,1.214260e-07
3943,2.223760e-06,7.393940e-09,4.879740e-05,1.289980e-07
3944,2.223410e-06,7.055600e-09,4.851010e-05,1.256640e-07
3945,2.226020e-06,7.341370e-09,4.860730e-05,1.231430e-07
3946,2.219850e-06,6.934430e-09,4.846780e-05,1.246460e-07
3947,2.218810e-06,7.291760e-09,4.774580e-05,1.208500e-07
3948,2.220660e-06,7.042000e-09,4.771320e-05,1.294280e-07
3949,2.221410e-06,7.375830e-09,4.773740e-05,1.274810e-07
3950,2.219930e-06,7.132170e-09,4.694650e-05,4.691900e-07
3951,2.221770e-06,7.265080e-09,4.664780e-05,1.262120e-07
3952,2.191390e-06,6.972980e-09,4.686900e-05,1.298760e-07
3953,2.182600e-06,7.259710e-09,4.660480e-05,1.192770e-07
3954,2.186740e-06,7.019410e-09,4.692320e-05,1.216790e-07
3955,2.190550e-06,7.227450e-09,4.676160e-05,1.189730e-07
3956,2.197110e-06,7.072310e-09,4.700080e-05,1.307590e-07
3957,2.199730e-06,7.293350e-09,4.707530e-05,1.239920e-07
3958,2.203320e-06,7.073430e-09,4.743810e-05,1.335180e-07
3959,2.204480e-06,7.290350e-09,4.757290e-05,1.315300e-07
3960,2.207480e-06,7.047520e-09,4.755700e-05,1.265180e-07
3961,2.207530e-06,7.296260e-09,4.830300e-05,1.481450e-07
3962,2.211730e-06,7.146790e-09,4.775900e-05,1.488940e-07
3963,2.210230e-06,7.309610e-09,4.770780e-05,1.343890e-07
3964,2.214840e-06,7.149320e-09,4.778360e-05,1.350710e-07
3965,2.215360e-06,7.428750e-09,4.755060e-05,1.383730e-07
3966,2.219920e-06,7.240050e-09,4.686370e-05,1.392250e-07
3967,2.210430e-06,7.435530e-09,4.674640e-05,1.411150e-07
3968,2.217000e-06,7.237220e-09,4.649800e-05,4.580100e-07
3969,2.217540e-06,7.438510e-09,4.629550e-05,4.459970e-07
3970,2.220560e-06,7.222340e-09,4.661480e-05,4.591050e-07
3971,2.219520e-06,7.371270e-09,4.665040e-05,4.471820e-07
3972,2.221050e-06,7.283440e-09,4.633050e-05,4.262540e-07
3973,2.221050e-06,7.434360e-09,4.681640e-05,4.481160e-07
3974,2.223120e-06,7.361510e-09,4.674690e-05,4.380770e-07
3975,2.218490e-06,7.488830e-09,4.664400e-05,4.370330e-07
3976,2.224550e-06,7.327670e-09,4.699750e-05,4.456930e-07
3977,2.226570e-06,7.477470e-09,4.721220e-05,4.420800e-07
3978,2.227780e-06,7.368130e-09,4.688410e-05,4.144190e-07
3979,2.230350e-06,7.482760e-09,4.727030e-05,4.307680e-07
